date,year,Max
1900-08-10,1995,1.355
1900-08-11,1995,1.400
1900-08-12,1995,1.425
1900-08-13,1995,1.435
1900-08-14,1995,1.433
1900-08-15,1995,1.443
1900-08-16,1995,1.450
1900-08-17,1995,1.435
1900-08-18,1995,1.442
1900-08-19,1995,1.422
1900-08-20,1995,1.417
1900-08-21,1995,1.417
1900-08-22,1995,1.412
1900-08-23,1995,1.407
1900-08-24,1995,1.414
1900-08-25,1995,1.393
1900-08-26,1995,1.406
1900-08-27,1995,1.403
1900-08-28,1995,1.388
1900-08-29,1995,1.383
1900-08-30,1995,1.396
1900-08-31,1995,1.408
1900-09-01,1995,1.418
1900-09-02,1995,1.373
1900-09-03,1995,1.375
1900-09-04,1995,1.497
1900-09-05,1995,1.510
1900-09-06,1995,1.490
1900-09-07,1995,1.455
1900-09-08,1995,1.425
1900-09-09,1995,1.417
1900-09-10,1995,1.417
1900-09-11,1995,1.419
1900-09-12,1995,1.421
1900-09-13,1995,1.421
1900-09-14,1995,1.404
1900-09-15,1995,1.404
1900-09-16,1995,1.386
1900-09-17,1995,1.466
1900-09-18,1995,1.466
1900-09-19,1995,1.445
1900-09-20,1995,1.443
1900-09-21,1995,1.445
1900-09-22,1995,1.433
1900-09-23,1995,1.410
1900-09-24,1995,1.387
1900-09-25,1995,3.677
1900-09-26,1995,7.527
1900-09-27,1995,4.487
1900-09-28,1995,3.055
1900-09-29,1995,2.457
1900-09-30,1995,2.215
1900-10-01,1995,2.062
1900-10-02,1995,1.967
1900-10-03,1995,1.895
1900-10-04,1995,3.367
1900-10-05,1995,3.387
1900-10-06,1995,2.840
1900-10-07,1995,2.452
1900-10-08,1995,2.207
1900-10-09,1995,2.042
1900-10-10,1995,1.942
1900-10-11,1995,1.875
1900-10-12,1995,1.820
1900-10-13,1995,1.772
1900-10-14,1995,1.767
1900-10-15,1995,1.710
1900-10-16,1995,1.685
1900-10-17,1995,1.677
1900-10-18,1995,1.647
1900-10-19,1995,1.622
1900-10-20,1995,1.622
1900-10-21,1995,1.597
1900-10-22,1995,1.705
1900-10-23,1995,1.955
1900-10-24,1995,1.955
1900-10-25,1995,1.902
1900-10-26,1995,2.030
1900-10-27,1995,1.992
1900-10-28,1995,1.877
1900-10-29,1995,1.792
1900-10-30,1995,1.750
1900-10-31,1995,1.735
1900-11-01,1995,1.715
1900-11-02,1995,1.722
1900-11-03,1995,1.722
1900-11-04,1995,1.700
1900-11-05,1995,1.700
1900-11-06,1995,1.962
1900-11-07,1995,2.147
1900-11-08,1995,1.990
1900-11-09,1995,1.902
1900-11-10,1995,1.795
1900-11-11,1995,1.745
1900-11-12,1995,1.690
1900-11-13,1995,1.667
1900-11-14,1995,1.655
1900-11-15,1995,1.655
1900-11-16,1995,1.612
1900-11-17,1995,1.577
1900-11-18,1995,1.555
1900-11-19,1995,1.555
1900-11-20,1995,1.715
1900-11-21,1995,2.467
1900-11-22,1995,2.357
1900-11-23,1995,2.657
1900-11-24,1995,2.782
1900-11-25,1995,2.460
1900-11-26,1995,2.177
1900-11-27,1995,2.021
1900-11-28,1995,1.953
1900-11-29,1995,1.941
1900-11-30,1995,1.711
1900-12-01,1995,1.711
1900-12-02,1995,1.731
1900-12-03,1995,1.941
1900-12-04,1995,1.976
1900-12-05,1995,1.908
1900-12-06,1995,2.723
1900-12-07,1995,3.343
1900-12-08,1995,3.238
1900-12-09,1995,3.201
1900-12-10,1995,2.641
1900-12-11,1995,2.311
1900-12-12,1995,2.126
1900-12-13,1995,1.983
1900-12-14,1995,1.908
1900-12-15,1995,1.851
1900-12-16,1995,1.809
1900-12-17,1995,1.794
1900-12-18,1995,1.759
1900-12-19,1995,1.734
1900-12-20,1995,1.704
1900-12-21,1995,1.657
1900-12-22,1995,1.652
1900-12-23,1995,1.624
1900-12-24,1995,1.617
1900-12-25,1995,1.612
1900-12-26,1995,1.589
1900-12-27,1995,1.577
1900-12-28,1995,1.557
1900-12-29,1995,1.547
1900-12-30,1995,1.542
1900-12-31,1995,1.527
1900-01-01,1996,1.517
1900-01-02,1996,1.687
1900-01-03,1996,1.687
1900-01-04,1996,2.073
1900-01-05,1996,2.148
1900-01-06,1996,2.008
1900-01-07,1996,2.155
1900-01-08,1996,2.148
1900-01-09,1996,2.325
1900-01-10,1996,2.333
1900-01-11,1996,2.230
1900-01-12,1996,2.257
1900-01-13,1996,2.207
1900-01-14,1996,2.010
1900-01-15,1996,1.945
1900-01-16,1996,1.880
1900-01-17,1996,1.782
1900-01-18,1996,1.765
1900-01-19,1996,1.735
1900-01-20,1996,1.892
1900-01-21,1996,2.027
1900-01-22,1996,2.012
1900-01-23,1996,2.005
1900-01-24,1996,1.982
1900-01-25,1996,1.942
1900-01-26,1996,1.972
1900-01-27,1996,1.902
1900-01-28,1996,1.835
1900-01-29,1996,1.822
1900-01-30,1996,1.772
1900-01-31,1996,1.697
1900-02-01,1996,1.680
1900-02-02,1996,1.652
1900-02-03,1996,1.587
1900-02-04,1996,1.575
1900-02-05,1996,1.557
1900-02-06,1996,1.547
1900-02-07,1996,1.532
1900-02-08,1996,1.635
1900-02-09,1996,1.657
1900-02-10,1996,1.710
1900-02-11,1996,1.712
1900-02-12,1996,1.712
1900-02-13,1996,1.712
1900-02-14,1996,1.712
1900-02-15,1996,1.712
1900-02-16,1996,1.712
1900-02-17,1996,1.527
1900-02-18,1996,1.335
1900-02-19,1996,1.302
1900-02-20,1996,1.297
1900-02-21,1996,1.297
1900-02-22,1996,1.297
1900-02-23,1996,1.357
1900-02-24,1996,1.360
1900-02-25,1996,1.375
1900-02-26,1996,1.375
1900-02-27,1996,1.367
1900-02-28,1996,1.380
1900-03-01,1996,1.370
1900-03-02,1996,1.370
1900-03-03,1996,1.365
1900-03-04,1996,1.397
1900-03-05,1996,1.610
1900-03-06,1996,1.640
1900-03-07,1996,1.617
1900-03-08,1996,1.595
1900-03-09,1996,1.550
1900-03-10,1996,1.552
1900-03-11,1996,1.557
1900-03-12,1996,1.560
1900-03-13,1996,1.532
1900-03-14,1996,1.505
1900-03-15,1996,1.497
1900-03-16,1996,1.465
1900-03-17,1996,1.505
1900-03-18,1996,1.460
1900-03-19,1996,1.427
1900-03-20,1996,1.417
1900-03-21,1996,1.412
1900-03-22,1996,1.405
1900-03-23,1996,1.390
1900-03-24,1996,1.387
1900-03-25,1996,1.390
1900-03-26,1996,1.397
1900-03-27,1996,1.395
1900-03-28,1996,1.382
1900-03-29,1996,1.372
1900-03-30,1996,1.370
1900-03-31,1996,1.367
1900-04-01,1996,1.362
1900-04-02,1996,1.370
1900-04-03,1996,1.352
1900-04-04,1996,1.337
1900-04-05,1996,1.323
1900-04-06,1996,1.316
1900-04-07,1996,1.312
1900-04-08,1996,1.337
1900-04-09,1996,1.337
1900-04-10,1996,1.324
1900-04-11,1996,1.347
1900-04-12,1996,1.372
1900-04-13,1996,1.609
1900-04-14,1996,1.990
1900-04-15,1996,2.088
1900-04-16,1996,2.025
1900-04-17,1996,1.818
1900-04-18,1996,1.705
1900-04-19,1996,1.628
1900-04-20,1996,1.598
1900-04-21,1996,1.553
1900-04-22,1996,1.531
1900-04-23,1996,1.726
1900-04-24,1996,1.629
1900-04-25,1996,1.766
1900-04-26,1996,1.654
1900-04-27,1996,1.756
1900-04-28,1996,1.631
1900-04-29,1996,1.335
1900-04-30,1996,1.802
1900-05-01,1996,1.769
1900-05-02,1996,1.508
1900-05-03,1996,1.462
1900-05-04,1996,1.577
1900-05-05,1996,3.412
1900-05-06,1996,4.652
1900-05-07,1996,4.707
1900-05-08,1996,3.312
1900-05-09,1996,2.795
1900-05-10,1996,2.586
1900-05-11,1996,2.294
1900-05-12,1996,2.071
1900-05-13,1996,1.970
1900-05-14,1996,1.915
1900-05-15,1996,1.855
1900-05-16,1996,1.769
1900-05-17,1996,1.767
1900-05-18,1996,1.744
1900-05-19,1996,1.742
1900-05-20,1996,1.731
1900-05-21,1996,1.706
1900-05-22,1996,1.691
1900-05-23,1996,1.685
1900-05-24,1996,1.670
1900-05-25,1996,1.662
1900-05-26,1996,1.649
1900-05-27,1996,1.634
1900-05-28,1996,1.601
1900-05-29,1996,1.595
1900-05-30,1996,1.595
1900-05-31,1996,1.572
1900-06-01,1996,1.572
1900-06-02,1996,1.572
1900-06-03,1996,1.572
1900-06-04,1996,1.550
1900-06-05,1996,1.550
1900-06-06,1996,1.550
1900-06-07,1996,1.550
1900-06-08,1996,1.550
1900-06-09,1996,1.550
1900-06-10,1996,1.527
1900-06-11,1996,1.515
1900-06-12,1996,1.515
1900-06-13,1996,1.515
1900-06-14,1996,1.515
1900-06-15,1996,1.537
1900-06-16,1996,1.545
1900-06-17,1996,1.542
1900-06-18,1996,1.345
1900-06-19,1996,1.527
1900-06-20,1996,1.535
1900-06-21,1996,1.337
1900-06-22,1996,1.305
1900-06-23,1996,1.290
1900-06-24,1996,1.292
1900-06-25,1996,1.422
1900-06-26,1996,1.505
1900-06-27,1996,1.525
1900-06-28,1996,1.537
1900-06-29,1996,1.577
1900-06-30,1996,1.585
1900-07-01,1996,1.562
1900-07-02,1996,1.540
1900-07-03,1996,1.521
1900-07-04,1996,1.498
1900-07-05,1996,1.493
1900-07-06,1996,1.483
1900-07-07,1996,1.501
1900-07-08,1996,1.496
1900-07-09,1996,1.492
1900-07-10,1996,1.484
1900-07-11,1996,1.499
1900-07-12,1996,1.532
1900-07-13,1996,1.532
1900-07-14,1996,1.524
1900-07-15,1996,1.509
1900-07-16,1996,1.492
1900-07-17,1996,1.480
1900-07-18,1996,1.478
1900-07-19,1996,1.470
1900-07-20,1996,1.470
1900-07-21,1996,1.470
1900-07-22,1996,1.468
1900-07-23,1996,1.461
1900-07-24,1996,1.449
1900-07-25,1996,1.444
1900-07-26,1996,1.444
1900-07-27,1996,1.486
1900-07-28,1996,1.536
1900-07-29,1996,1.689
1900-07-30,1996,2.305
1900-07-31,1996,2.286
1900-08-01,1996,2.052
1900-08-02,1996,1.892
1900-08-03,1996,1.795
1900-08-04,1996,1.707
1900-08-05,1996,1.630
1900-08-06,1996,1.596
1900-08-07,1996,1.593
1900-08-08,1996,1.558
1900-08-09,1996,1.536
1900-08-10,1996,1.528
1900-08-11,1996,1.518
1900-08-12,1996,1.512
1900-08-13,1996,1.517
1900-08-14,1996,1.522
1900-08-15,1996,1.522
1900-08-16,1996,1.502
1900-08-17,1996,1.494
1900-08-18,1996,1.489
1900-08-19,1996,1.477
1900-08-20,1996,1.898
1900-08-21,1996,1.805
1900-08-22,1996,1.570
1900-08-23,1996,1.498
1900-08-24,1996,1.488
1900-08-25,1996,1.461
1900-08-26,1996,1.438
1900-08-27,1996,1.417
1900-08-28,1996,1.403
1900-08-29,1996,1.395
1900-08-30,1996,1.379
1900-08-31,1996,1.427
1900-09-01,1996,6.806
1900-09-02,1996,7.344
1900-09-03,1996,5.097
1900-09-04,1996,3.306
1900-09-05,1996,2.594
1900-09-06,1996,2.250
1900-09-07,1996,2.052
1900-09-08,1996,1.871
1900-09-09,1996,1.812
1900-09-10,1996,1.746
1900-09-11,1996,1.683
1900-09-12,1996,1.632
1900-09-13,1996,1.565
1900-09-14,1996,1.560
1900-09-15,1996,1.538
1900-09-16,1996,1.568
1900-09-17,1996,1.562
1900-09-18,1996,1.498
1900-09-19,1996,1.457
1900-09-20,1996,1.429
1900-09-21,1996,1.403
1900-09-22,1996,1.397
1900-09-23,1996,1.398
1900-09-24,1996,1.520
1900-09-25,1996,1.573
1900-09-26,1996,1.565
1900-09-27,1996,1.509
1900-09-28,1996,1.466
1900-09-29,1996,1.445
1900-09-30,1996,1.484
1900-10-01,1996,1.943
1900-10-02,1996,2.359
1900-10-03,1996,2.364
1900-10-04,1996,2.149
1900-10-05,1996,1.900
1900-10-06,1996,1.766
1900-10-07,1996,1.705
1900-10-08,1996,1.681
1900-10-09,1996,1.929
1900-10-10,1996,1.954
1900-10-11,1996,1.924
1900-10-12,1996,1.801
1900-10-13,1996,1.741
1900-10-14,1996,1.692
1900-10-15,1996,1.673
1900-10-16,1996,2.068
1900-10-17,1996,1.870
1900-10-18,1996,1.710
1900-10-19,1996,1.720
1900-10-20,1996,1.715
1900-10-21,1996,1.673
1900-10-22,1996,1.711
1900-10-23,1996,1.714
1900-10-24,1996,1.678
1900-10-25,1996,1.643
1900-10-26,1996,1.600
1900-10-27,1996,1.560
1900-10-28,1996,1.548
1900-10-29,1996,1.546
1900-10-30,1996,1.546
1900-10-31,1996,1.526
1900-11-01,1996,1.494
1900-11-02,1996,1.474
1900-11-03,1996,1.471
1900-11-04,1996,1.466
1900-11-05,1996,1.484
1900-11-06,1996,1.779
1900-11-07,1996,1.779
1900-11-08,1996,2.366
1900-11-09,1996,2.414
1900-11-10,1996,2.290
1900-11-11,1996,2.121
1900-11-12,1996,1.984
1900-11-13,1996,1.884
1900-11-14,1996,1.791
1900-11-15,1996,1.714
1900-11-16,1996,1.671
1900-11-17,1996,1.609
1900-11-18,1996,1.596
1900-11-19,1996,1.596
1900-11-20,1996,1.571
1900-11-21,1996,1.571
1900-11-22,1996,1.564
1900-11-23,1996,1.551
1900-11-24,1996,1.561
1900-11-25,1996,1.776
1900-11-26,1996,1.776
1900-11-27,1996,1.769
1900-11-28,1996,1.697
1900-11-29,1996,1.620
1900-11-30,1996,1.580
1900-12-01,1996,1.522
1900-12-02,1996,1.360
1900-12-03,1996,1.360
1900-12-04,1996,1.360
1900-12-05,1996,1.620
1900-12-06,1996,1.565
1900-12-07,1996,1.452
1900-12-08,1996,1.453
1900-12-09,1996,1.421
1900-12-10,1996,1.295
1900-12-11,1996,1.285
1900-12-12,1996,1.360
1900-12-13,1996,1.560
1900-12-14,1996,1.557
1900-12-15,1996,1.505
1900-12-16,1996,1.380
1900-12-17,1996,1.302
1900-12-18,1996,1.367
1900-12-19,1996,1.382
1900-12-20,1996,1.375
1900-12-21,1996,1.375
1900-12-22,1996,1.372
1900-12-23,1996,1.372
1900-12-24,1996,1.360
1900-12-25,1996,1.355
1900-12-26,1996,1.355
1900-12-27,1996,1.355
1900-12-28,1996,1.355
1900-12-29,1996,1.347
1900-12-30,1996,1.342
1900-12-31,1996,1.342
1900-01-01,1997,1.335
1900-01-02,1997,1.335
1900-01-03,1997,1.335
1900-01-04,1997,1.265
1900-01-05,1997,1.260
1900-01-06,1997,1.277
1900-01-07,1997,1.657
1900-01-08,1997,1.585
1900-01-09,1997,1.492
1900-01-10,1997,1.417
1900-01-11,1997,1.390
1900-01-12,1997,1.370
1900-01-13,1997,1.362
1900-01-14,1997,1.312
1900-01-15,1997,1.307
1900-01-16,1997,1.330
1900-01-17,1997,1.342
1900-01-18,1997,1.347
1900-01-19,1997,1.345
1900-01-20,1997,1.340
1900-01-21,1997,1.340
1900-01-22,1997,1.472
1900-01-23,1997,1.520
1900-01-24,1997,1.495
1900-01-25,1997,1.377
1900-01-26,1997,1.355
1900-01-27,1997,1.355
1900-01-28,1997,1.497
1900-01-29,1997,1.497
1900-01-30,1997,1.717
1900-01-31,1997,2.270
1900-02-01,1997,2.237
1900-02-02,1997,1.847
1900-02-03,1997,1.787
1900-02-04,1997,1.672
1900-02-05,1997,1.620
1900-02-06,1997,1.580
1900-02-07,1997,1.540
1900-02-08,1997,1.522
1900-02-09,1997,1.522
1900-02-10,1997,1.522
1900-02-11,1997,1.477
1900-02-12,1997,1.460
1900-02-13,1997,2.112
1900-02-14,1997,2.377
1900-02-15,1997,2.482
1900-02-16,1997,2.375
1900-02-17,1997,2.250
1900-02-18,1997,2.070
1900-02-19,1997,1.987
1900-02-20,1997,1.932
1900-02-21,1997,1.867
1900-02-22,1997,1.775
1900-02-23,1997,1.670
1900-02-24,1997,1.625
1900-02-25,1997,1.595
1900-02-26,1997,1.615
1900-02-27,1997,1.625
1900-02-28,1997,1.610
1900-03-01,1997,1.587
1900-03-02,1997,1.575
1900-03-03,1997,2.147
1900-03-04,1997,2.325
1900-03-05,1997,2.075
1900-03-06,1997,1.982
1900-03-07,1997,1.981
1900-03-08,1997,1.967
1900-03-09,1997,1.910
1900-03-10,1997,1.953
1900-03-11,1997,1.953
1900-03-12,1997,1.847
1900-03-13,1997,1.764
1900-03-14,1997,1.730
1900-03-15,1997,1.708
1900-03-16,1997,1.683
1900-03-17,1997,1.648
1900-03-18,1997,1.648
1900-03-19,1997,1.633
1900-03-20,1997,1.948
1900-03-21,1997,1.835
1900-03-22,1997,1.914
1900-03-23,1997,1.796
1900-03-24,1997,1.557
1900-03-25,1997,1.433
1900-03-26,1997,1.414
1900-03-27,1997,1.397
1900-03-28,1997,1.366
1900-03-29,1997,1.366
1900-03-30,1997,1.366
1900-03-31,1997,1.366
1900-04-01,1997,1.366
1900-04-02,1997,1.366
1900-04-03,1997,1.369
1900-04-04,1997,1.367
1900-04-05,1997,1.370
1900-04-06,1997,1.380
1900-04-07,1997,1.377
1900-04-08,1997,1.357
1900-04-09,1997,1.360
1900-04-10,1997,1.354
1900-04-11,1997,1.353
1900-04-12,1997,1.342
1900-04-13,1997,1.339
1900-04-14,1997,1.339
1900-04-15,1997,1.339
1900-04-16,1997,1.323
1900-04-17,1997,1.321
1900-04-18,1997,1.321
1900-04-19,1997,1.321
1900-04-20,1997,1.321
1900-04-21,1997,1.319
1900-04-22,1997,1.319
1900-04-23,1997,1.319
1900-04-24,1997,1.319
1900-04-25,1997,1.319
1900-04-26,1997,1.319
1900-04-27,1997,1.319
1900-04-28,1997,1.319
1900-04-29,1997,1.319
1900-04-30,1997,1.319
1900-05-01,1997,1.312
1900-05-02,1997,1.312
1900-05-03,1997,1.345
1900-05-04,1997,1.350
1900-05-05,1997,1.353
1900-05-06,1997,1.353
1900-05-07,1997,1.313
1900-05-08,1997,1.274
1900-05-09,1997,1.273
1900-05-10,1997,1.348
1900-05-11,1997,1.360
1900-05-12,1997,2.098
1900-05-13,1997,2.052
1900-05-14,1997,1.783
1900-05-15,1997,1.612
1900-05-16,1997,1.531
1900-05-17,1997,1.459
1900-05-18,1997,1.429
1900-05-19,1997,1.427
1900-05-20,1997,1.941
1900-05-21,1997,1.919
1900-05-22,1997,1.745
1900-05-23,1997,1.742
1900-05-24,1997,1.670
1900-05-25,1997,1.661
1900-05-26,1997,1.658
1900-05-27,1997,1.562
1900-05-28,1997,1.562
1900-05-29,1997,1.521
1900-05-30,1997,1.521
1900-05-31,1997,1.586
1900-06-01,1997,1.582
1900-06-02,1997,1.552
1900-06-03,1997,1.525
1900-06-04,1997,1.497
1900-06-05,1997,1.475
1900-06-06,1997,1.475
1900-06-07,1997,1.479
1900-06-08,1997,1.347
1900-06-09,1997,1.340
1900-06-10,1997,1.339
1900-06-11,1997,1.339
1900-06-12,1997,1.351
1900-06-13,1997,1.342
1900-06-14,1997,1.365
1900-06-15,1997,1.368
1900-06-16,1997,1.368
1900-06-17,1997,1.414
1900-06-18,1997,1.548
1900-06-19,1997,1.548
1900-06-20,1997,1.428
1900-06-21,1997,1.380
1900-06-22,1997,1.395
1900-06-23,1997,1.413
1900-06-24,1997,1.451
1900-06-25,1997,1.467
1900-06-26,1997,1.383
1900-06-27,1997,7.153
1900-06-28,1997,10.510
1900-06-29,1997,8.759
1900-06-30,1997,6.362
1900-07-01,1997,4.830
1900-07-02,1997,4.230
1900-07-03,1997,3.411
1900-07-04,1997,2.904
1900-07-05,1997,2.623
1900-07-06,1997,2.415
1900-07-07,1997,2.445
1900-07-08,1997,2.583
1900-07-09,1997,2.363
1900-07-10,1997,2.222
1900-07-11,1997,2.123
1900-07-12,1997,2.064
1900-07-13,1997,1.971
1900-07-14,1997,1.969
1900-07-15,1997,1.963
1900-07-16,1997,1.964
1900-07-17,1997,1.958
1900-07-18,1997,1.945
1900-07-19,1997,1.799
1900-07-20,1997,1.797
1900-07-21,1997,1.797
1900-07-22,1997,1.796
1900-07-23,1997,1.797
1900-07-24,1997,1.831
1900-07-25,1997,1.793
1900-07-26,1997,1.792
1900-07-27,1997,1.649
1900-07-28,1997,1.650
1900-07-29,1997,1.649
1900-07-30,1997,1.646
1900-07-31,1997,1.647
1900-08-01,1997,1.645
1900-08-02,1997,1.498
1900-08-03,1997,1.494
1900-08-04,1997,1.580
1900-08-05,1997,1.580
1900-08-06,1997,1.580
1900-08-07,1997,1.581
1900-08-08,1997,1.584
1900-08-09,1997,1.580
1900-08-10,1997,1.578
1900-08-11,1997,1.578
1900-08-12,1997,1.585
1900-08-13,1997,1.577
1900-08-14,1997,1.576
1900-08-15,1997,1.574
1900-08-16,1997,1.573
1900-08-17,1997,1.573
1900-08-18,1997,1.573
1900-08-19,1997,1.569
1900-08-20,1997,1.568
1900-08-21,1997,1.568
1900-08-22,1997,1.567
1900-08-23,1997,1.566
1900-08-24,1997,1.505
1900-08-25,1997,1.507
1900-08-26,1997,1.502
1900-08-27,1997,1.504
1900-08-28,1997,1.500
1900-08-29,1997,1.499
1900-08-30,1997,1.499
1900-08-31,1997,1.497
1900-09-01,1997,1.497
1900-09-02,1997,1.514
1900-09-03,1997,1.514
1900-09-04,1997,1.510
1900-09-05,1997,1.520
1900-09-06,1997,1.551
1900-09-07,1997,1.774
1900-09-08,1997,1.830
1900-09-09,1997,1.817
1900-09-10,1997,1.726
1900-09-11,1997,1.673
1900-09-12,1997,1.632
1900-09-13,1997,1.603
1900-09-14,1997,1.586
1900-09-15,1997,1.559
1900-09-16,1997,1.533
1900-09-17,1997,1.520
1900-09-18,1997,1.513
1900-09-19,1997,1.507
1900-09-20,1997,1.510
1900-09-21,1997,1.513
1900-09-22,1997,1.530
1900-09-23,1997,1.689
1900-09-24,1997,1.689
1900-09-25,1997,3.387
1900-09-26,1997,4.979
1900-09-27,1997,3.575
1900-09-28,1997,2.810
1900-09-29,1997,2.451
1900-09-30,1997,2.261
1900-10-01,1997,2.246
1900-10-02,1997,1.928
1900-10-03,1997,1.916
1900-10-04,1997,1.671
1900-10-05,1997,1.656
1900-10-06,1997,1.649
1900-10-07,1997,1.644
1900-10-08,1997,2.615
1900-10-09,1997,2.781
1900-10-10,1997,2.201
1900-10-11,1997,2.082
1900-10-12,1997,2.053
1900-10-13,1997,1.943
1900-10-14,1997,1.839
1900-10-15,1997,1.770
1900-10-16,1997,1.709
1900-10-17,1997,1.679
1900-10-18,1997,1.626
1900-10-19,1997,1.609
1900-10-20,1997,1.588
1900-10-21,1997,1.581
1900-10-22,1997,1.580
1900-10-23,1997,1.576
1900-10-24,1997,1.574
1900-10-25,1997,1.572
1900-10-26,1997,1.571
1900-10-27,1997,1.568
1900-10-28,1997,1.571
1900-10-29,1997,1.570
1900-10-30,1997,1.570
1900-10-31,1997,1.569
1900-11-01,1997,1.571
1900-11-02,1997,1.572
1900-11-03,1997,1.569
1900-11-04,1997,1.568
1900-11-05,1997,1.567
1900-11-06,1997,1.567
1900-11-07,1997,1.564
1900-11-08,1997,1.563
1900-11-09,1997,1.564
1900-11-10,1997,1.564
1900-11-11,1997,1.577
1900-11-12,1997,1.564
1900-11-13,1997,1.564
1900-11-14,1997,1.562
1900-11-15,1997,1.562
1900-11-16,1997,1.565
1900-11-17,1997,1.567
1900-11-18,1997,1.563
1900-11-19,1997,1.563
1900-11-20,1997,1.563
1900-11-21,1997,1.556
1900-11-22,1997,1.557
1900-11-23,1997,1.555
1900-11-24,1997,1.553
1900-11-25,1997,1.552
1900-11-26,1997,1.550
1900-11-27,1997,1.364
1900-11-28,1997,1.351
1900-11-29,1997,1.355
1900-11-30,1997,1.354
1900-12-01,1997,1.352
1900-12-02,1997,1.351
1900-12-03,1997,1.265
1900-12-04,1997,1.316
1900-12-05,1997,1.318
1900-12-06,1997,1.319
1900-12-07,1997,1.319
1900-12-08,1997,1.320
1900-12-09,1997,1.320
1900-12-10,1997,1.268
1900-12-11,1997,1.240
1900-12-12,1997,1.282
1900-12-13,1997,1.324
1900-12-14,1997,1.324
1900-12-15,1997,1.322
1900-12-16,1997,1.324
1900-12-17,1997,1.255
1900-12-18,1997,1.220
1900-12-19,1997,1.219
1900-12-20,1997,1.218
1900-12-21,1997,1.218
1900-12-22,1997,1.218
1900-12-23,1997,1.212
1900-12-24,1997,1.214
1900-12-25,1997,1.215
1900-12-26,1997,1.216
1900-12-27,1997,1.215
1900-12-28,1997,1.217
1900-12-29,1997,1.222
1900-12-30,1997,1.220
1900-12-31,1997,1.217
1900-01-01,1998,1.215
1900-01-02,1998,1.239
1900-01-03,1998,1.237
1900-01-04,1998,1.204
1900-01-05,1998,1.189
1900-01-06,1998,1.221
1900-01-07,1998,1.218
1900-01-08,1998,1.192
1900-01-09,1998,1.195
1900-01-10,1998,1.309
1900-01-11,1998,1.324
1900-01-12,1998,1.320
1900-01-13,1998,1.322
1900-01-14,1998,1.262
1900-01-15,1998,1.238
1900-01-16,1998,1.241
1900-01-17,1998,1.329
1900-01-18,1998,1.333
1900-01-19,1998,1.346
1900-01-20,1998,1.344
1900-01-21,1998,1.338
1900-01-22,1998,1.260
1900-01-23,1998,1.308
1900-01-24,1998,1.318
1900-01-25,1998,1.349
1900-01-26,1998,1.349
1900-01-27,1998,1.334
1900-01-28,1998,1.331
1900-01-29,1998,1.331
1900-01-30,1998,1.320
1900-01-31,1998,1.318
1900-02-01,1998,1.315
1900-02-02,1998,1.313
1900-02-03,1998,1.312
1900-02-04,1998,1.310
1900-02-05,1998,1.312
1900-02-06,1998,1.311
1900-02-07,1998,1.311
1900-02-08,1998,1.313
1900-02-09,1998,1.316
1900-02-10,1998,1.311
1900-02-11,1998,1.315
1900-02-12,1998,1.315
1900-02-13,1998,1.308
1900-02-14,1998,1.304
1900-02-15,1998,1.292
1900-02-16,1998,1.277
1900-02-17,1998,1.280
1900-02-18,1998,1.368
1900-02-19,1998,1.338
1900-02-20,1998,1.288
1900-02-21,1998,1.285
1900-02-22,1998,1.290
1900-02-23,1998,1.291
1900-02-24,1998,1.286
1900-02-25,1998,1.287
1900-02-26,1998,1.286
1900-02-27,1998,1.283
1900-02-28,1998,1.294
1900-03-01,1998,1.269
1900-03-02,1998,1.227
1900-03-03,1998,1.207
1900-03-04,1998,1.200
1900-03-05,1998,1.196
1900-03-06,1998,1.195
1900-03-07,1998,1.196
1900-03-08,1998,1.190
1900-03-09,1998,1.192
1900-03-10,1998,1.192
1900-03-11,1998,1.193
1900-03-12,1998,1.192
1900-03-13,1998,1.191
1900-03-14,1998,1.191
1900-03-15,1998,1.189
1900-03-16,1998,1.201
1900-03-17,1998,1.200
1900-03-18,1998,1.196
1900-03-19,1998,1.195
1900-03-20,1998,1.249
1900-03-21,1998,1.301
1900-03-22,1998,1.311
1900-03-23,1998,1.310
1900-03-24,1998,1.304
1900-03-25,1998,1.310
1900-03-26,1998,1.310
1900-03-27,1998,1.309
1900-03-28,1998,1.308
1900-03-29,1998,1.309
1900-03-30,1998,1.309
1900-03-31,1998,1.309
1900-04-01,1998,1.310
1900-04-02,1998,1.309
1900-04-03,1998,1.309
1900-04-04,1998,1.258
1900-04-05,1998,1.161
1900-04-06,1998,1.132
1900-04-07,1998,1.121
1900-04-08,1998,1.118
1900-04-09,1998,1.116
1900-04-10,1998,1.133
1900-04-11,1998,1.180
1900-04-12,1998,1.189
1900-04-13,1998,1.171
1900-04-14,1998,1.141
1900-04-15,1998,1.125
1900-04-16,1998,1.118
1900-04-17,1998,1.125
1900-04-18,1998,1.126
1900-04-19,1998,1.122
1900-04-20,1998,1.121
1900-04-21,1998,1.124
1900-04-22,1998,1.141
1900-04-23,1998,1.167
1900-04-24,1998,1.198
1900-04-25,1998,1.199
1900-04-26,1998,1.197
1900-04-27,1998,1.180
1900-04-28,1998,1.151
1900-04-29,1998,1.137
1900-04-30,1998,1.144
1900-05-01,1998,1.148
1900-05-02,1998,1.150
1900-05-03,1998,1.154
1900-05-04,1998,1.157
1900-05-05,1998,1.158
