date,Very dry,Extremely dry,Very wet,Extremely wet,Median,2022 to date
1900-03-08,119.52,31.304000000000002,472.48,664.1599999999996,227.90000000000006,697.0
1900-03-09,124.26000000000002,33.712,474.8,671.7199999999996,228.50000000000006,758.0
1900-03-10,124.86000000000001,33.712,474.8,671.7199999999996,235.49999999999994,758.0
1900-03-11,129.3,33.712,474.8,671.7199999999996,239.50000000000003,758.0
1900-03-12,129.3,33.712,474.8,674.3479999999995,239.50000000000003,758.0
1900-03-13,131.44,33.712,477.14,674.7959999999996,242.0,758.0
1900-03-14,131.44,36.512,477.14,676.4559999999996,242.0,758.0
1900-03-15,136.12000000000003,36.736,477.14,677.6199999999995,242.0,758.8
1900-03-16,145.34000000000003,36.736,477.21999999999997,690.4599999999996,247.10000000000005,767.0
1900-03-17,158.4,36.736,491.2199999999999,691.9639999999995,255.39999999999998,784.0
1900-03-18,158.4,36.736,492.5799999999999,691.9639999999995,256.2,784.0
1900-03-19,158.76000000000002,37.632,496.1799999999999,703.9639999999995,282.20000000000005,796.4
1900-03-20,162.28,38.304,535.24,704.8439999999995,282.20000000000005,797.6
1900-03-21,174.04000000000002,38.528,535.72,717.6279999999996,283.49999999999994,797.6
1900-03-22,175.74,38.528,535.72,723.0679999999995,289.8,797.6
1900-03-23,175.74,38.528,537.8399999999999,723.7719999999996,292.8,797.6
1900-03-24,177.42,38.528,539.04,727.3279999999995,295.5999999999999,799.6
1900-03-25,179.48000000000002,45.696,539.16,728.0159999999996,296.09999999999997,805.6
1900-03-26,179.72000000000003,47.264,539.16,739.0639999999996,297.49999999999994,808.2
1900-03-27,184.28000000000003,52.08,539.16,742.8959999999996,297.49999999999994,843.4000000000001
1900-03-28,197.1,52.304,539.16,745.8279999999996,299.5999999999999,864.0000000000001
1900-03-29,200.8,52.304,539.4,746.3879999999997,301.2,878.0000000000001
1900-03-30,201.42,52.528000000000006,540.9000000000001,749.0279999999997,301.2,942.0000000000001
1900-03-31,203.03999999999996,52.528000000000006,540.9000000000001,756.9919999999996,304.8,955.0000000000001
1900-04-01,203.88000000000002,52.528000000000006,541.0200000000001,758.2479999999996,314.19999999999993,963.0000000000001
1900-04-02,203.88000000000002,52.528000000000006,542.1200000000001,760.9919999999996,339.30000000000007,964.0000000000001
1900-04-03,203.88000000000002,53.2,571.32,764.6879999999995,339.30000000000007,964.0000000000001
1900-04-04,203.92000000000002,67.64800000000001,578.4399999999998,771.6839999999995,343.80000000000007,964.0000000000001
1900-04-05,210.72,67.64800000000001,578.4399999999998,792.1439999999993,343.80000000000007,964.0000000000001
1900-04-06,211.22,67.64800000000001,579.2399999999999,800.1079999999995,343.80000000000007,966.0000000000001
1900-04-07,211.22,67.64800000000001,579.9599999999998,800.1079999999995,343.80000000000007,1021.0000000000001
1900-04-08,211.22,67.64800000000001,588.5999999999999,801.4519999999994,343.80000000000007,1053.0
1900-04-09,211.22,68.32000000000001,590.0399999999998,832.2439999999993,343.80000000000007,1063.4
1900-04-10,211.22,68.88000000000001,590.7599999999999,846.2039999999994,343.80000000000007,1069.8000000000002
1900-04-11,215.34,68.88000000000001,598.7399999999997,853.5959999999993,343.80000000000007,1069.8000000000002
1900-04-12,215.34,68.88000000000001,612.2399999999998,853.8159999999993,343.80000000000007,1071.4
1900-04-13,215.34,68.88000000000001,612.2399999999998,855.8519999999994,343.80000000000007,1071.4
1900-04-14,218.23999999999998,73.24800000000002,612.2399999999998,857.8679999999994,343.80000000000007,1073.4
1900-04-15,218.76,73.47200000000002,612.2399999999998,864.7759999999994,347.2000000000001,1073.6000000000001
1900-04-16,218.76,73.47200000000002,612.2399999999998,870.5639999999994,353.99999999999994,1073.6000000000001
1900-04-17,221.99999999999997,73.47200000000002,612.2399999999998,872.4119999999995,353.99999999999994,1073.6000000000001
1900-04-18,222.79999999999998,73.47200000000002,618.66,872.9399999999995,358.19999999999993,1073.6000000000001
1900-04-19,222.79999999999998,73.47200000000002,624.66,884.0279999999995,358.19999999999993,1073.6000000000001
1900-04-20,222.88,73.47200000000002,624.66,905.0599999999993,358.19999999999993,1082.0000000000002
1900-04-21,222.88,73.47200000000002,624.66,910.8239999999992,368.4999999999999,1082.0000000000002
1900-04-22,222.88,76.27200000000002,624.96,910.8679999999993,368.4999999999999,1087.2000000000003
1900-04-23,225.98000000000005,89.376,628.92,910.8679999999993,376.79999999999995,1089.4000000000003
1900-04-24,227.96000000000004,90.16000000000001,638.48,910.8679999999993,381.3999999999999,1089.8000000000004
1900-04-25,228.14000000000004,90.16000000000001,638.56,910.8679999999993,386.5,1090.2000000000005
1900-04-26,229.74000000000004,94.52800000000002,640.56,910.8679999999993,386.5,1092.0000000000005
1900-04-27,234.18,94.64000000000001,640.72,910.9799999999992,386.5,1093.2000000000005
1900-04-28,243.83999999999997,95.2,640.9599999999999,910.9799999999992,386.5,1094.8000000000004
1900-04-29,243.83999999999997,95.2,641.08,911.0239999999992,386.5,1101.6000000000004
1900-04-30,244.16,95.2,642.4,988.8639999999995,386.5,1102.6000000000004
1900-05-01,244.16,96.096,658.0,1074.9919999999997,386.7,1104.4000000000003
1900-05-02,244.16,99.68,660.5200000000001,1074.9919999999997,386.7,1104.4000000000003
1900-05-03,244.16,100.352,660.5200000000001,1075.2159999999997,388.6,1104.4000000000003
1900-05-04,244.16,112.33600000000001,660.5200000000001,1077.0079999999998,395.19999999999993,1104.4000000000003
1900-05-05,244.16,118.048,660.8800000000001,1077.0079999999998,398.0,1105.0000000000002
1900-05-06,244.16,119.39200000000001,660.8800000000001,1077.0079999999998,408.6,1105.0000000000002
1900-05-07,245.56,121.12800000000001,660.8800000000001,1077.1839999999997,408.6,1105.0000000000002
