date,Very dry,Extremely dry,Very wet,Extremely wet,Median,2022 to date
1900-04-28,267.9400000000001,157.82999999999998,707.4000000000001,1012.9229999999984,436.10000000000014,1333.0
1900-04-29,270.6600000000002,157.93499999999997,707.4000000000001,1012.9229999999984,441.5,1339.6
1900-04-30,271.3900000000002,159.384,707.4000000000001,1029.362999999999,448.8000000000002,1343.3999999999999
1900-05-01,271.3900000000002,163.658,707.5800000000002,1095.8479999999993,448.95000000000016,1346.3999999999999
1900-05-02,271.5100000000002,166.011,707.7600000000002,1130.175999999999,461.20000000000005,1346.3999999999999
1900-05-03,271.6900000000002,166.767,723.6800000000001,1130.6799999999992,464.4500000000001,1346.3999999999999
1900-05-04,275.92000000000013,166.87199999999999,724.0400000000001,1131.311999999999,465.35,1346.3999999999999
1900-05-05,281.3400000000001,166.977,724.2600000000001,1131.3539999999991,471.80000000000007,1346.3999999999999
1900-05-06,281.6100000000001,167.04,725.46,1131.3539999999991,471.80000000000007,1346.3999999999999
1900-05-07,285.4800000000001,167.04,730.5899999999997,1131.4379999999992,478.1500000000002,1346.3999999999999
1900-05-08,288.65000000000015,171.859,746.3599999999999,1131.4379999999992,479.0500000000002,1346.3999999999999
1900-05-09,290.6200000000001,190.898,751.2500000000001,1133.412999999999,479.0500000000002,1346.8
1900-05-10,291.1300000000001,191.13500000000002,751.2500000000001,1133.8919999999991,482.3000000000001,1353.2
1900-05-11,291.2100000000001,191.13500000000002,751.3500000000001,1134.128999999999,482.3000000000001,1379.6000000000001
1900-05-12,291.6600000000001,191.372,751.6800000000002,1137.525999999999,485.5000000000001,1411.0000000000002
1900-05-13,295.13,191.372,751.7300000000001,1137.525999999999,485.5000000000001,1420.0000000000002
1900-05-14,297.51000000000005,191.372,752.95,1142.107999999999,488.0500000000002,1420.4000000000003
1900-05-15,298.76000000000005,197.15500000000006,756.5400000000001,1143.9249999999988,492.25,1420.6000000000004
1900-05-16,298.76000000000005,200.5780000000001,764.0600000000001,1146.9269999999988,502.65000000000015,1420.8000000000004
1900-05-17,299.0300000000001,200.5780000000001,764.8000000000001,1149.3069999999987,506.6500000000001,1420.8000000000004
1900-05-18,299.0300000000001,202.94800000000006,767.4399999999997,1151.4179999999988,513.0,1420.8000000000004
1900-05-19,299.12000000000006,214.77200000000005,767.5399999999997,1151.4179999999988,516.1999999999998,1420.8000000000004
1900-05-20,315.0900000000001,215.00900000000004,767.5399999999997,1166.5069999999985,528.0,1425.2000000000005
1900-05-21,315.0900000000001,215.35100000000006,770.5699999999996,1167.5339999999985,530.2,1453.4000000000005
1900-05-22,315.0900000000001,217.32500000000007,791.2600000000001,1168.3659999999984,533.7000000000002,1476.2000000000005
1900-05-23,315.1700000000001,220.79300000000006,793.9600000000002,1171.0149999999985,538.5999999999999,1491.2000000000005
1900-05-24,315.9200000000001,221.31800000000007,794.6200000000001,1172.0399999999984,541.9,1522.0000000000005
1900-05-25,315.9200000000001,223.71200000000007,798.9299999999996,1177.8779999999986,542.05,1527.0000000000005
1900-05-26,324.39,223.71200000000007,832.7500000000001,1178.2139999999986,542.95,1527.0000000000005
1900-05-27,324.39,223.71200000000007,832.7800000000001,1178.2139999999986,543.65,1527.0000000000005
1900-05-28,324.39,223.94900000000007,832.7800000000001,1180.5029999999986,545.0,1527.0000000000005
1900-05-29,326.8500000000002,223.94900000000007,834.1200000000001,1180.9859999999985,546.1000000000001,1527.0000000000005
1900-05-30,327.3000000000002,223.94900000000007,839.6000000000001,1182.2759999999985,546.1000000000001,1527.0000000000005
1900-05-31,327.3300000000002,224.36900000000009,839.6000000000001,1182.2759999999985,548.9000000000001,1530.6000000000004
1900-06-01,331.8600000000002,224.36900000000009,839.6000000000001,1183.0659999999984,550.85,1530.6000000000004
1900-06-02,336.5500000000002,224.76400000000007,852.2600000000001,1205.9699999999987,551.15,1530.6000000000004
1900-06-03,339.61999999999995,227.16000000000014,854.0600000000002,1206.7049999999983,551.45,1530.6000000000004
1900-06-04,340.7000000000003,234.29600000000013,854.0600000000002,1211.6099999999985,565.7,1531.0000000000005
1900-06-05,348.5400000000002,234.53300000000016,854.0600000000002,1216.3189999999986,573.45,1531.0000000000005
1900-06-06,357.6800000000001,234.59600000000015,866.7600000000003,1224.0889999999986,590.5,1531.8000000000004
1900-06-07,367.45,234.65900000000016,866.8200000000003,1231.4599999999987,590.5,1531.8000000000004
1900-06-08,367.49999999999994,234.65900000000016,885.9900000000002,1234.3539999999987,594.5,1531.8000000000004
1900-06-09,368.8800000000002,234.89600000000016,892.1800000000002,1242.4499999999987,603.55,1531.8000000000004
1900-06-10,376.10000000000014,234.89600000000016,905.8199999999995,1254.3879999999986,604.3000000000002,1531.8000000000004
1900-06-11,376.3100000000001,235.29100000000017,921.3000000000001,1257.8479999999986,613.45,1531.8000000000004
1900-06-12,376.54000000000013,235.29100000000017,936.2699999999999,1257.9109999999987,618.25,1531.8000000000004
1900-06-13,381.62000000000035,237.66100000000017,949.28,1257.9109999999987,618.9499999999998,1531.8000000000004
1900-06-14,387.31000000000034,238.11900000000017,957.7699999999999,1258.6669999999986,618.9499999999998,1531.8000000000004
1900-06-15,390.2799999999998,239.15400000000017,958.4899999999999,1258.6669999999986,631.9499999999997,1531.8000000000004
1900-06-16,390.3499999999998,240.77700000000019,958.5299999999999,1258.6669999999986,639.6499999999999,1531.8000000000004
1900-06-17,390.7100000000001,240.77700000000019,964.9799999999999,1274.149999999999,640.1500000000001,1531.8000000000004
1900-06-18,390.8899999999998,240.8400000000002,997.71,1295.2429999999988,640.7499999999998,1531.8000000000004
1900-06-19,390.96999999999986,240.8400000000002,997.98,1307.6459999999988,641.8499999999999,1532.2000000000005
1900-06-20,392.5400000000002,240.8400000000002,997.98,1310.2529999999988,646.2999999999997,1543.8000000000004
1900-06-21,392.5400000000002,241.05000000000018,1001.8,1313.6499999999987,653.0500000000002,1543.8000000000004
1900-06-22,392.5400000000002,243.1290000000002,1002.0899999999999,1347.7779999999984,664.0500000000002,1543.8000000000004
1900-06-23,393.1600000000002,271.48700000000014,1002.3599999999999,1348.4099999999983,667.8999999999996,1543.8000000000004
1900-06-24,393.43000000000023,297.1620000000001,1003.3899999999998,1353.8239999999987,669.6499999999996,1543.8000000000004
1900-06-25,394.75999999999993,314.0450000000002,1003.3899999999998,1387.441999999999,674.8999999999999,1543.8000000000004
1900-06-26,394.98999999999995,314.0450000000002,1003.9999999999998,1402.0569999999989,676.8999999999999,1543.8000000000004
1900-06-27,399.50000000000017,314.36000000000024,1005.0999999999997,1409.9569999999987,676.8999999999999,1543.8000000000004
1900-06-28,406.5100000000001,315.6410000000002,1005.0999999999997,1411.2359999999987,676.8999999999999,1546.4000000000003
1900-06-29,411.17000000000024,315.6410000000002,1010.97,1411.2359999999987,676.8999999999999,1547.4000000000003
1900-06-30,412.72000000000025,315.6410000000002,1030.6799999999996,1411.2359999999987,676.8999999999999,1547.4000000000003
1900-07-01,419.96000000000043,315.6410000000002,1036.8300000000002,1411.4459999999988,676.8999999999999,1561.0000000000002
1900-07-02,423.45000000000033,316.03600000000023,1062.5700000000004,1411.5719999999988,684.2999999999998,1577.0000000000002
1900-07-03,423.9000000000003,316.27300000000025,1064.5500000000002,1411.5719999999988,697.0499999999996,1670.2000000000003
1900-07-04,424.8000000000003,316.27300000000025,1064.6100000000001,1411.5719999999988,701.5,1696.0000000000002
1900-07-05,425.2500000000003,316.27300000000025,1070.5200000000002,1411.5719999999988,704.2999999999996,
1900-07-06,428.4200000000002,316.27300000000025,1070.5200000000002,1411.8929999999987,704.5,
1900-07-07,428.5100000000002,318.2480000000002,1070.5200000000002,1415.9219999999987,711.9499999999999,
1900-07-08,431.27000000000027,320.0650000000002,1070.5200000000002,1415.9219999999987,713.75,
1900-07-09,433.7400000000001,350.03400000000016,1070.5200000000002,1415.9219999999987,716.1,
1900-07-10,433.77000000000015,351.4430000000002,1070.5200000000002,1417.1069999999986,719.8999999999994,
1900-07-11,442.14000000000016,358.2310000000003,1070.5200000000002,1420.0159999999985,720.1499999999994,
1900-07-12,442.90000000000015,362.2840000000003,1092.1200000000003,1435.1009999999985,720.2499999999993,
1900-07-13,459.51000000000033,362.3890000000003,1096.0800000000004,1447.4719999999984,721.1499999999994,
1900-07-14,459.88999999999976,364.1530000000003,1096.7999999999993,1447.4719999999984,725.5,
1900-07-15,459.97999999999973,366.15900000000016,1096.7999999999993,1447.4719999999984,725.5,
1900-07-16,459.97999999999973,389.22900000000004,1096.7999999999993,1447.4719999999984,725.5,
1900-07-17,463.9200000000003,389.22900000000004,1096.7999999999993,1449.4889999999982,728.1499999999999,
1900-07-18,466.05000000000035,393.021,1099.319999999999,1449.4889999999982,728.4999999999998,
1900-07-19,468.2999999999998,393.33100000000013,1100.9399999999991,1450.2449999999983,737.8999999999995,
1900-07-20,471.56999999999977,394.2550000000001,1100.9399999999991,1450.4819999999984,762.5999999999996,
1900-07-21,471.56999999999977,394.2550000000001,1100.9399999999991,1450.4819999999984,765.1999999999996,
1900-07-22,471.56999999999977,394.2550000000001,1100.9399999999991,1450.4819999999984,765.1999999999996,
1900-07-23,471.5999999999998,394.6500000000001,1101.509999999999,1450.4819999999984,765.5999999999997,
1900-07-24,473.2200000000003,394.6500000000001,1101.779999999999,1450.4819999999984,770.0499999999995,
1900-07-25,473.2200000000003,399.7339999999999,1124.8200000000006,1453.7999999999984,779.3999999999995,
1900-07-26,473.4299999999998,404.58799999999997,1131.1200000000006,1453.7999999999984,787.3,
1900-07-27,473.4599999999998,406.102,1136.4400000000005,1454.1779999999983,787.4,
1900-07-28,473.75999999999976,406.26,1147.8400000000004,1458.7559999999985,787.4,
1900-07-29,474.7399999999998,406.26,1151.2600000000004,1458.7559999999985,787.4,
1900-07-30,488.26000000000016,406.26,1151.2600000000004,1458.7559999999985,787.4,
1900-07-31,488.26000000000016,406.26,1151.2600000000004,1466.0699999999986,787.7000000000003,
1900-08-01,501.76000000000005,406.26,1151.2600000000004,1537.1009999999987,787.7000000000003,
1900-08-02,501.76000000000005,406.26,1152.939999999999,1581.8999999999985,794.5,
1900-08-03,503.47000000000037,406.734,1155.1899999999996,1601.8149999999982,801.9000000000002,
1900-08-04,505.01000000000005,406.734,1157.2599999999995,1613.4539999999984,802.0000000000001,
1900-08-05,505.01000000000005,406.734,1157.2599999999995,1614.0839999999985,805.4000000000003,
1900-08-06,505.24,406.734,1157.2599999999995,1614.8739999999984,807.4999999999998,
1900-08-07,505.6800000000004,406.734,1157.2599999999995,1614.8739999999984,808.1499999999993,
1900-08-08,506.66,406.734,1180.77,1614.8739999999984,808.2999999999993,
1900-08-09,507.16999999999996,406.734,1186.17,1614.8739999999984,811.2999999999993,
1900-08-10,507.16999999999996,406.734,1187.2500000000002,1614.8739999999984,812.8499999999995,
1900-08-11,507.21999999999997,411.252,1187.2500000000002,1614.8739999999984,812.8499999999995,
1900-08-12,507.40000000000043,423.47300000000024,1187.2500000000002,1614.8739999999984,813.8499999999992,
1900-08-13,511.16000000000014,425.9410000000004,1192.609999999999,1614.8739999999984,813.8499999999992,
1900-08-14,511.6200000000002,427.52100000000036,1192.609999999999,1614.8739999999984,814.6499999999992,
1900-08-15,514.1400000000003,428.19900000000035,1196.5699999999988,1615.9799999999984,814.6499999999992,
1900-08-16,514.4100000000003,428.19900000000035,1197.2899999999988,1618.0339999999985,814.6499999999992,
1900-08-17,516.9400000000003,439.0490000000003,1197.2899999999988,1618.0339999999985,814.6499999999992,
1900-08-18,525.2100000000004,446.6720000000004,1197.5599999999988,1618.0339999999985,814.799999999999,
1900-08-19,536.1200000000001,452.39200000000045,1197.5599999999988,1618.7269999999985,815.299999999999,
1900-08-20,536.5600000000004,452.83900000000045,1197.6199999999988,1620.3699999999985,821.5499999999998,
1900-08-21,536.5600000000004,457.7370000000004,1197.6199999999988,1620.8439999999982,826.4999999999998,
1900-08-22,536.5600000000004,457.8000000000004,1197.6199999999988,1620.8439999999982,833.8499999999995,
1900-08-23,536.5600000000004,457.8000000000004,1198.78,1621.6419999999985,838.0499999999994,
1900-08-24,536.5600000000004,465.8890000000004,1209.4,1621.6419999999985,838.0499999999994,
1900-08-25,541.2000000000004,468.07900000000046,1230.4600000000005,1621.6419999999985,844.8500000000001,
1900-08-26,547.8400000000001,472.10800000000046,1236.3000000000002,1621.6419999999985,844.8500000000001,
1900-08-27,554.1599999999999,478.9470000000004,1250.789999999999,1622.4319999999984,844.8500000000001,
1900-08-28,554.1599999999999,479.8080000000004,1250.789999999999,1625.7499999999984,844.9500000000002,
1900-08-29,557.1599999999999,480.4380000000004,1250.789999999999,1625.9179999999983,847.2500000000002,
1900-08-30,559.1200000000001,486.99400000000037,1250.789999999999,1638.667999999999,848.1500000000001,
1900-08-31,566.1999999999998,498.39600000000047,1250.789999999999,1641.229999999999,851.5000000000002,
1900-09-01,566.5599999999998,498.39600000000047,1250.789999999999,1641.387999999999,855.5999999999997,
1900-09-02,572.1200000000001,498.39600000000047,1250.789999999999,1641.387999999999,857.6999999999996,
1900-09-03,572.1200000000001,504.71500000000043,1251.7299999999989,1641.387999999999,857.6999999999996,
1900-09-04,576.0300000000002,506.1010000000004,1267.929999999999,1642.651999999999,857.6999999999996,
1900-09-05,578.6900000000003,506.1010000000004,1268.4299999999987,1642.651999999999,857.6999999999996,
1900-09-06,581.4500000000004,506.1010000000004,1269.5999999999988,1642.651999999999,861.7499999999997,
1900-09-07,581.5500000000004,507.06700000000035,1293.359999999999,1643.407999999999,861.9499999999996,
1900-09-08,581.5800000000004,507.13000000000034,1293.629999999999,1647.041999999999,862.0999999999996,
1900-09-09,581.5800000000004,507.1930000000003,1295.8800000000006,1650.2019999999989,862.0999999999996,
1900-09-10,584.4499999999997,508.05400000000037,1295.8800000000006,1650.9919999999988,862.0999999999996,
1900-09-11,586.5500000000002,508.05400000000037,1296.1600000000005,1650.9919999999988,865.3999999999992,
1900-09-12,586.8000000000002,508.05400000000037,1296.3100000000006,1650.9919999999988,865.6499999999992,
1900-09-13,588.5199999999999,508.5280000000005,1296.5900000000006,1652.7299999999989,868.3999999999991,
1900-09-14,589.8699999999997,512.1620000000005,1296.6200000000006,1669.9519999999986,869.9499999999994,
1900-09-15,591.9899999999998,512.3990000000005,1296.6200000000006,1740.893999999998,869.9499999999994,
1900-09-16,593.7899999999998,513.0920000000004,1296.6200000000006,1779.2879999999975,873.2999999999997,
1900-09-17,594.6899999999999,515.1290000000005,1296.6500000000005,1779.6039999999975,873.2999999999997,
1900-09-18,595.1800000000002,515.1290000000005,1297.5700000000006,1779.8139999999976,873.2999999999997,
1900-09-19,595.1800000000002,515.1290000000005,1297.5700000000006,1779.8139999999976,873.2999999999997,
1900-09-20,597.3800000000002,515.1290000000005,1297.5700000000006,1779.8769999999975,876.5999999999995,
1900-09-21,602.6300000000002,519.1580000000005,1297.5700000000006,1779.8769999999975,882.0999999999999,
1900-09-22,602.6800000000002,522.7920000000005,1299.5200000000007,1779.8769999999975,886.2,
1900-09-23,602.6800000000002,522.7920000000005,1299.5200000000007,1779.9399999999976,886.2,
1900-09-24,603.8599999999998,522.7920000000005,1299.5200000000007,1781.9769999999976,886.2,
1900-09-25,603.8899999999998,523.0440000000004,1299.7200000000007,1782.5649999999976,891.8499999999997,
1900-09-26,604.6100000000001,523.4390000000005,1300.7200000000005,1782.9849999999976,899.0999999999999,
1900-09-27,608.75,530.0550000000005,1307.1399999999999,1785.7419999999977,899.9999999999999,
1900-09-28,614.3900000000002,531.6110000000004,1307.1399999999999,1786.1629999999977,900.3499999999999,
1900-09-29,623.3499999999996,531.6950000000005,1307.1399999999999,1786.2679999999978,904.6999999999994,
1900-09-30,626.8000000000002,532.0900000000005,1307.1399999999999,1808.7039999999977,906.6499999999994,
1900-10-01,629.6500000000002,532.0900000000005,1308.7599999999998,1809.5549999999976,907.4999999999995,
1900-10-02,630.8100000000002,532.0900000000005,1309.6599999999999,1810.0289999999975,907.4999999999995,
1900-10-03,630.8100000000002,532.0900000000005,1311.82,1810.6709999999975,909.0499999999994,
1900-10-04,642.7599999999999,532.0900000000005,1312.1699999999998,1811.9519999999975,909.0499999999994,
1900-10-05,643.0799999999998,532.0900000000005,1312.53,1812.5399999999975,918.0499999999996,
1900-10-06,643.0799999999998,532.0900000000005,1328.31,1816.3949999999975,920.049999999999,
1900-10-07,643.0799999999998,532.0900000000005,1328.49,1819.3969999999974,921.9499999999991,
1900-10-08,645.3900000000001,532.0900000000005,1333.6299999999999,1819.3969999999974,922.849999999999,
1900-10-09,650.85,533.9380000000004,1333.6299999999999,1833.7749999999974,922.849999999999,
1900-10-10,650.85,534.2320000000004,1338.49,1833.9329999999973,922.849999999999,
1900-10-11,652.04,534.6270000000004,1338.49,1835.5129999999972,923.9499999999991,
1900-10-12,652.04,534.6690000000004,1338.72,1836.1449999999973,923.9499999999991,
1900-10-13,652.04,534.8790000000005,1340.43,1837.5319999999974,923.9499999999991,
1900-10-14,652.04,535.1160000000004,1352.25,1842.5929999999976,944.8999999999999,
1900-10-15,653.9200000000001,535.1160000000004,1358.5499999999984,1844.3569999999977,948.7999999999993,
1900-10-16,654.95,536.6960000000004,1359.9899999999977,1844.6829999999977,958.5499999999993,
1900-10-17,683.7499999999998,537.0910000000003,1360.1399999999976,1844.6829999999977,958.5499999999993,
1900-10-18,694.9999999999995,537.8810000000004,1360.1399999999976,1844.6829999999977,958.5499999999993,
1900-10-19,698.5499999999998,538.1180000000004,1362.7399999999982,1844.6829999999977,958.5499999999993,
1900-10-20,699.8499999999999,539.4890000000003,1362.7399999999982,1847.0529999999976,958.5499999999993,
1900-10-21,703.0899999999999,557.4500000000003,1362.7399999999982,1847.0529999999976,959.1999999999991,
1900-10-22,703.0899999999999,571.9070000000003,1363.2199999999982,1850.3709999999976,963.1999999999991,
1900-10-23,703.0899999999999,579.7409999999999,1363.2199999999982,1854.6369999999977,963.5999999999991,
1900-10-24,704.0999999999999,585.7449999999999,1363.9299999999982,1854.9529999999977,968.7999999999988,
1900-10-25,705.4199999999998,594.5999999999999,1372.7199999999984,1854.9529999999977,974.4999999999993,
1900-10-26,706.7699999999999,594.5999999999999,1382.7399999999984,1856.5329999999976,975.2499999999993,
1900-10-27,706.7699999999999,594.5999999999999,1385.6399999999983,1856.5329999999976,975.2499999999993,
1900-10-28,706.7699999999999,594.5999999999999,1385.6399999999983,1856.5329999999976,975.2499999999993,
1900-10-29,706.7699999999999,594.5999999999999,1385.6399999999983,1858.5069999999978,975.2499999999993,
1900-10-30,707.9399999999998,595.1249999999999,1385.6699999999983,1858.569999999998,980.4499999999994,
1900-10-31,708.0399999999997,597.8129999999998,1385.6699999999983,1858.779999999998,987.8999999999996,
1900-11-01,708.4999999999998,597.8129999999998,1385.6699999999983,1860.690999999998,989.4499999999994,
1900-11-02,710.6599999999999,597.8129999999998,1389.7499999999973,1862.0159999999978,989.4499999999994,
1900-11-03,711.5599999999998,597.8129999999998,1389.7499999999973,1862.078999999998,989.7999999999997,
1900-11-04,713.7199999999996,598.1279999999998,1392.8099999999981,1864.8799999999978,989.7999999999997,
1900-11-05,713.7199999999996,598.7579999999999,1405.3099999999988,1865.037999999998,999.9999999999998,
1900-11-06,717.5899999999995,598.7579999999999,1421.2900000000009,1865.037999999998,1012.1000000000001,
1900-11-07,727.4899999999997,598.8629999999998,1422.1800000000007,1865.037999999998,1017.1499999999997,
1900-11-08,728.3899999999996,598.8629999999998,1424.0000000000007,1865.8989999999978,1018.0499999999997,
1900-11-09,738.5699999999997,604.2979999999999,1427.3699999999985,1865.8989999999978,1025.35,
1900-11-10,738.5699999999997,616.6280000000002,1428.6899999999985,1874.7469999999978,1025.6,
1900-11-11,738.5699999999997,617.0230000000001,1429.4099999999983,1874.7469999999978,1028.5,
1900-11-12,738.6899999999996,624.5409999999998,1443.2999999999984,1874.7469999999978,1034.4000000000005,
1900-11-13,738.6899999999996,624.5409999999998,1450.6799999999985,1874.7469999999978,1035.4000000000003,
1900-11-14,742.1599999999996,624.5409999999998,1457.3399999999986,1874.7469999999978,1035.4000000000003,
1900-11-15,745.2299999999991,627.2529999999998,1458.5199999999982,1875.1669999999979,1035.4000000000003,
1900-11-16,745.299999999999,629.6439999999999,1458.699999999998,1885.9109999999978,1037.0,
1900-11-17,752.4100000000002,629.6439999999999,1458.699999999998,1886.0159999999978,1041.3499999999995,
1900-11-18,752.6099999999988,630.1059999999998,1463.7899999999984,1886.0159999999978,1044.1499999999999,
1900-11-19,753.3899999999986,630.1059999999998,1464.1999999999982,1886.0159999999978,1047.9000000000005,
1900-11-20,753.3899999999986,630.1269999999998,1464.1999999999982,1886.0159999999978,1053.3499999999995,
1900-11-21,753.4099999999987,630.1269999999998,1464.1999999999982,1887.6749999999977,1057.3,
1900-11-22,754.9999999999986,630.1269999999998,1464.1999999999982,1887.6749999999977,1060.8999999999996,
1900-11-23,754.9999999999986,630.1269999999998,1464.1999999999982,1887.6749999999977,1061.0499999999997,
1900-11-24,755.8999999999986,630.5219999999998,1466.899999999998,1887.9899999999977,1061.0499999999997,
1900-11-25,762.1999999999991,630.5219999999998,1467.9199999999985,1888.1579999999979,1061.0499999999997,
1900-11-26,762.1999999999991,630.5219999999998,1467.9199999999985,1890.404999999998,1061.0499999999997,
1900-11-27,762.1999999999991,630.5219999999998,1470.519999999998,1890.404999999998,1061.0499999999997,
1900-11-28,763.8399999999998,630.5219999999998,1472.5899999999979,1890.404999999998,1061.0499999999997,
1900-11-29,768.56,630.5219999999998,1472.5899999999979,1890.404999999998,1066.2999999999997,
1900-11-30,775.6000000000005,630.5219999999998,1490.859999999998,1896.0929999999978,1069.7499999999995,
1900-12-01,783.2000000000003,630.5219999999998,1491.439999999998,1896.0929999999978,1080.85,
1900-12-02,790.5999999999999,632.1019999999999,1491.439999999998,1896.4089999999978,1084.55,
1900-12-03,790.6999999999999,640.0249999999997,1494.679999999998,1896.724999999998,1086.35,
1900-12-04,792.3,641.2009999999998,1500.6199999999978,1912.682999999998,1090.2499999999995,
1900-12-05,792.3,641.2009999999998,1501.3699999999978,1912.682999999998,1099.1499999999994,
1900-12-06,792.3,641.2639999999998,1502.989999999998,1912.682999999998,1102.8499999999995,
1900-12-07,792.3799999999999,641.2639999999998,1508.549999999998,1913.2079999999978,1109.1499999999994,
1900-12-08,793.9099999999994,642.9489999999998,1509.1199999999978,1935.4469999999988,1113.4499999999994,
1900-12-09,808.7999999999998,643.5809999999998,1510.9199999999978,1951.2639999999988,1113.5999999999995,
1900-12-10,808.7999999999998,643.5809999999998,1513.469999999998,1953.3359999999989,1113.5999999999995,
1900-12-11,810.6399999999988,644.0639999999997,1521.779999999998,1955.2399999999989,1113.6999999999994,
1900-12-12,810.6399999999988,644.0639999999997,1534.149999999998,1955.2399999999989,1113.6999999999994,
1900-12-13,810.6399999999988,644.0639999999997,1534.149999999998,1970.7169999999994,1116.699999999999,
1900-12-14,810.7199999999989,644.3369999999998,1534.709999999998,1971.1999999999994,1123.6499999999996,
1900-12-15,812.38,645.3089999999996,1535.229999999998,1971.1999999999994,1127.2499999999995,
1900-12-16,812.38,645.5459999999996,1535.229999999998,1971.3049999999994,1127.3999999999994,
1900-12-17,816.1600000000001,645.5459999999996,1544.589999999998,1990.093999999998,1131.1999999999994,
1900-12-18,817.8600000000004,645.5459999999996,1544.589999999998,1994.912999999998,1132.499999999999,
1900-12-19,818.4000000000004,645.5459999999996,1545.309999999998,1996.534999999998,1135.6499999999987,
1900-12-20,818.4000000000004,646.2829999999996,1549.629999999998,1996.702999999998,1136.2499999999995,
1900-12-21,818.4000000000004,649.3279999999996,1549.649999999998,1996.744999999998,1136.2499999999995,
1900-12-22,818.4000000000004,650.6529999999996,1550.549999999998,1996.744999999998,1136.3999999999994,
1900-12-23,818.4000000000004,650.6529999999996,1558.289999999998,1996.786999999998,1136.3999999999994,
1900-12-24,821.5999999999998,653.2599999999995,1583.849999999998,2008.3999999999978,1136.3999999999994,
1900-12-25,821.6200000000003,653.2599999999995,1584.2999999999981,2008.3999999999978,1138.4499999999987,
1900-12-26,821.8300000000005,653.2599999999995,1586.369999999998,2008.3999999999978,1138.9999999999989,
1900-12-27,821.8300000000005,653.2599999999995,1586.369999999998,2008.3999999999978,1143.8499999999985,
1900-12-28,821.8300000000005,653.2599999999995,1586.369999999998,2014.0089999999977,1147.6999999999994,
1900-12-29,821.8300000000005,653.9169999999995,1589.489999999998,2014.0089999999977,1147.6999999999994,
1900-12-30,821.8300000000005,657.0949999999995,1597.2600000000007,2023.0149999999978,1147.6999999999994,
1900-12-31,821.9100000000005,682.5209999999995,1597.2800000000007,2023.2519999999977,1147.6999999999994,
