date,Very dry,Very wet,Median,2021-22 to date
1900-12-15,113.39999999999998,566.4499999999999,323.90000000000003,648.7000000000002
1900-12-16,113.39999999999998,566.7499999999999,326.7,648.7000000000002
1900-12-17,113.39999999999998,592.4999999999998,329.7,648.7000000000002
1900-12-18,113.39999999999998,593.7999999999997,343.8,648.8000000000002
1900-12-19,113.39999999999998,596.0999999999997,345.09999999999997,648.8000000000002
1900-12-20,121.4,596.0999999999997,345.09999999999997,648.8000000000002
1900-12-21,121.4,600.5,353.0,648.8000000000002
1900-12-22,121.4,604.6999999999999,358.5,648.8000000000002
1900-12-23,125.39999999999998,604.6999999999999,358.5,648.8000000000002
1900-12-24,125.39999999999998,629.1999999999997,363.6,682.4000000000002
1900-12-25,141.8,629.1999999999997,365.40000000000003,682.8000000000002
1900-12-26,146.70000000000002,629.1999999999997,370.50000000000006,695.4000000000002
1900-12-27,146.70000000000002,629.1999999999997,382.29999999999995,696.8000000000002
1900-12-28,147.60000000000002,631.6249999999997,382.29999999999995,724.8000000000002
1900-12-29,155.49999999999997,636.3000000000003,382.29999999999995,724.8000000000002
1900-12-30,156.29999999999998,647.2000000000003,385.90000000000003,725.0000000000002
1900-12-31,156.29999999999998,647.2000000000003,387.7,725.0000000000002
1901-01-01,156.53,647.3124999999998,396.75,728.8000000000002
1901-01-02,156.53,650.9100000000002,398.45000000000005,738.8000000000002
1901-01-03,160.43000000000004,653.07,400.59999999999997,740.8000000000002
1901-01-04,160.43000000000006,656.4699999999999,404.52500000000003,740.8000000000002
1901-01-05,160.43000000000006,660.6400000000001,408.40000000000003,740.8000000000002
1901-01-06,160.43000000000006,674.2624999999998,409.19999999999993,748.2000000000002
1901-01-07,177.06000000000003,674.2624999999998,417.2500000000001,754.0000000000001
1901-01-08,177.06000000000003,674.9024999999998,421.65,766.6000000000001
1901-01-09,177.06000000000003,679.5725000000001,433.42500000000007,772.6000000000001
1901-01-10,177.06000000000003,680.1800000000002,439.5000000000001,772.6000000000001
1901-01-11,177.06000000000003,710.5000000000002,443.1,775.8000000000002
1901-01-12,177.06000000000003,718.8400000000003,444.1500000000001,775.8000000000002
1901-01-13,181.3,720.0100000000002,447.1500000000001,776.2000000000002
1901-01-14,187.81,720.9100000000003,447.1500000000001,776.2000000000002
1901-01-15,188.98000000000002,721.1100000000002,450.69999999999993,776.2000000000002
1901-01-16,192.22,743.2300000000002,458.95000000000005,780.2000000000002
1901-01-17,192.22,743.2300000000002,459.15,780.2000000000002
1901-01-18,198.03000000000003,743.3100000000003,470.19999999999993,780.2000000000002
1901-01-19,199.22000000000003,743.8900000000002,473.25,780.2000000000002
1901-01-20,200.42000000000004,744.0600000000002,478.67500000000007,791.4000000000002
1901-01-21,200.96000000000006,744.7700000000002,480.65,809.0000000000002
1901-01-22,201.98000000000005,750.6624999999998,485.43333333333334,809.6000000000003
1901-01-23,201.98000000000005,774.3425000000003,487.95833333333326,813.2000000000003
1901-01-24,201.98000000000005,804.0000000000001,503.30000000000007,813.2000000000003
1901-01-25,201.98000000000005,820.0600000000001,521.775,813.2000000000003
1901-01-26,201.98000000000005,825.1349999999999,524.125,815.4000000000003
1901-01-27,201.98000000000005,835.5349999999999,524.125,867.4000000000003
1901-01-28,202.31000000000006,838.7,533.2500000000001,871.2000000000003
1901-01-29,210.77000000000004,839.5550000000001,538.1249999999999,875.8000000000003
1901-01-30,210.77000000000004,845.5799999999999,540.425,875.9000000000003
1901-01-31,218.51000000000002,845.5799999999999,541.1500000000001,875.9000000000003
1901-02-01,228.32000000000002,845.6599999999999,541.1500000000001,875.9000000000003
1901-02-02,231.26000000000002,857.9699999999999,541.25,876.1000000000004
1901-02-03,232.37,857.9699999999999,560.0999999999999,906.1000000000004
1901-02-04,273.40500000000003,861.3899999999999,561.6999999999998,927.9000000000003
1901-02-05,273.40500000000003,863.4699999999998,567.425,927.9000000000003
1901-02-06,273.40500000000003,879.0400000000001,571.25,927.9000000000003
1901-02-07,273.40500000000003,879.34,574.15,929.7000000000003
