date,Very dry,Very wet,Median,2021-22 to date
1901-06-13,671.4700000000003,1371.7299999999996,987.0499999999997,
1901-06-14,674.1599999999999,1371.9099999999996,991.4499999999996,
1901-06-15,674.7199999999999,1371.9099999999996,991.4499999999996,
1901-06-16,674.7199999999999,1375.7799999999986,991.4499999999996,
1901-06-17,678.7500000000002,1379.6949999999995,991.4499999999996,
1901-06-18,678.7500000000002,1380.1649999999995,991.4499999999996,
1901-06-19,678.7500000000002,1384.2449999999985,991.4499999999996,
1901-06-20,688.8449999999998,1385.1449999999984,992.3499999999995,
1901-06-21,689.1683333333333,1387.0599999999986,995.9999999999998,
1901-06-22,694.2083333333333,1393.8399999999983,1000.1999999999997,
1901-06-23,694.2083333333333,1408.6899999999985,1004.3249999999992,
1901-06-24,694.2083333333333,1418.3399999999986,1015.0749999999989,
1901-06-25,694.2083333333333,1418.7899999999986,1015.0749999999989,
1901-06-26,694.2083333333333,1420.8599999999985,1015.0749999999989,
1901-06-27,694.2083333333333,1420.8599999999985,1015.3249999999989,
1901-06-28,694.2083333333333,1421.7399999999986,1015.3249999999989,
1901-06-29,694.535,1422.1899999999987,1015.724999999999,
1901-06-30,694.535,1422.2099999999987,1018.274999999999,
